feedback_id,customer_id,product_id,channel,feedback_date,text,true_themes,true_aspect_sentiments,true_overall_sentiment,predicted_sentiment,sentiment_confidence,detected_aspects,n_aspects_detected,dominant_true_theme,discovered_topic_id,discovered_topic_label,lifetime_value,tier,base_churn_prob,repeat_negative_count,primary_theme,theme_severity,theme_label_primary,sentiment_severity_score,customer_value_score,churn_risk_score,issue_growth_score,repeat_complaint_score,priority_score,priority_tier,inferred_themes
FB-0004405,CUST-003722,PROD-0047,survey,2024-02-02,Refund request was denied for no clear reason But pricing is very reasonable.,refund_problems|pricing,refund_problems:negative|pricing:positive,negative,negative,0.994,Pricing:Positive|Refunds:Negative,2,refund_problems,8,Pricing,6340.11,Platinum,0.05,0,pricing,0.35,Pricing,0.994,0.9964041666666666,0.075,0.0,0.0,47.9,High,pricing|refund_problems
FB-0004506,CUST-002852,PROD-0059,review,2024-02-02,The product quality is excellent.,product_quality,product_quality:positive,positive,positive,1.0,Product Quality:Positive,1,product_quality,9,Product Quality,51.12,Bronze,0.28,0,product_quality,0.65,Product Quality,0.0,0.0020583333333333,0.28,0.0,0.0,17.2,Low,product_quality
FB-0004438,CUST-004220,PROD-0052,chat,2024-02-02,"Quality is average, nothing special But overall a really great experience, will definitely order again.",product_quality|general_satisfaction,product_quality:neutral|general_satisfaction:positive,neutral,neutral,0.977,Product Quality:Neutral,1,product_quality,9,Product Quality,126.25,Bronze,0.28,1,product_quality,0.65,Product Quality,0.34195,0.1549125,0.28,0.0,0.3215127375316343,31.3,Medium,product_quality|general_satisfaction
FB-0004406,CUST-005560,PROD-0055,review,2024-02-02,The product quality is excellent But refund request was denied for no clear reason.,product_quality|refund_problems,product_quality:positive|refund_problems:negative,negative,negative,0.99,Product Quality:Positive|Refunds:Negative,2,product_quality,9,Product Quality,698.27,Silver,0.18,1,product_quality,0.65,Product Quality,0.99,0.7272291666666667,0.27,0.0,0.3215127375316343,55.9,High,product_quality|refund_problems
FB-0004462,CUST-007411,PROD-0110,support_ticket,2024-02-02,Support kept transferring me without solving anything.,customer_support,customer_support:negative,negative,negative,1.0,Customer Support:Negative,1,customer_support,6,Customer Service,4488.17,Platinum,0.05,0,customer_support,0.55,Customer Service,1.0,0.9813625,0.075,0.0,0.0,51.8,High,customer_support
FB-0004425,CUST-005578,PROD-0046,support_ticket,2024-02-02,Shipping was delayed with no updates.,delivery_delay,delivery_delay:negative,negative,negative,1.0,Delivery:Negative,1,delivery_delay,0,Packaging,378.91,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,1.0,0.5494833333333333,0.27,0.0,0.0,46.3,High,delivery_delay
FB-0004454,CUST-002742,PROD-0075,review,2024-02-02,"The order got stuck in transit for days On top of that, quality is average, nothing special.",delivery_delay|product_quality,delivery_delay:negative|product_quality:neutral,negative,negative,0.992,Delivery:Negative|Product Quality:Neutral,2,delivery_delay,9,Product Quality,509.85,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.992,0.6448583333333333,0.27,0.0,0.0,47.5,High,delivery_delay|product_quality
FB-0004420,CUST-001186,PROD-0009,review,2024-02-02,"Pricing is fair, about what i'd expect.",pricing,pricing:neutral,neutral,neutral,1.0,Pricing:Neutral,1,pricing,8,Pricing,194.9,Silver,0.18,0,pricing,0.35,Pricing,0.35,0.3398583333333333,0.18,0.0,0.0,23.5,Low,pricing
FB-0004490,CUST-006402,PROD-0130,survey,2024-02-02,"Quality is average, nothing special.",product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,9,Product Quality,682.81,Gold,0.1,0,product_quality,0.65,Product Quality,0.35,0.7220041666666667,0.1,0.0,0.0,34.1,Medium,product_quality
FB-0004435,CUST-002474,PROD-0084,support_ticket,2024-02-02,The app is smooth and easy to use.,app_performance,app_performance:positive,positive,positive,0.997,App/Website:Positive,1,app_performance,7,App Performance,1246.9,Gold,0.1,0,app_performance,0.5,App Performance,0.0,0.8496041666666667,0.1,0.0,0.0,24.2,Low,app_performance
FB-0004491,CUST-002767,PROD-0112,support_ticket,2024-02-02,Pricing is very reasonable.,pricing,pricing:positive,positive,positive,1.0,Pricing:Positive,1,pricing,8,Pricing,2709.33,Platinum,0.05,0,pricing,0.35,Pricing,0.0,0.9437666666666666,0.05,0.0,0.0,21.9,Low,pricing
FB-0004473,CUST-004533,PROD-0083,review,2024-02-02,Shipping was delayed with no updates.,delivery_delay,delivery_delay:negative,negative,negative,1.0,Delivery:Negative,1,delivery_delay,0,Packaging,1085.09,Gold,0.1,0,delivery_delay,0.45,Delivery Delay,1.0,0.8232083333333333,0.15,0.0,0.0,48.6,High,delivery_delay
FB-0004427,CUST-002824,PROD-0133,review,2024-02-02,"An okay experience overall, nothing stood out.",general_satisfaction,general_satisfaction:neutral,neutral,neutral,1.0,None Detected,0,general_satisfaction,1,General Satisfaction,119.7,Bronze,0.28,0,general_satisfaction,0.05,General Satisfaction,0.35,0.1314625,0.28,0.0,0.0,15.9,Low,general_satisfaction
FB-0004500,CUST-005002,PROD-0040,review,2024-02-02,The product quality feels cheap and flimsy But the agent couldn't resolve my issue at all.,product_quality|customer_support,product_quality:negative|customer_support:negative,negative,negative,1.0,Product Quality:Negative|Customer Support:Negative,2,product_quality,9,Product Quality,808.87,Silver,0.18,1,product_quality,0.65,Product Quality,1.0,0.7641083333333333,0.27,0.0,0.3215127375316343,56.7,High,product_quality|customer_support
FB-0004492,CUST-001706,PROD-0120,support_ticket,2024-02-02,Shipping took the usual amount of time.,delivery_delay,delivery_delay:neutral,neutral,neutral,1.0,Delivery:Neutral,1,delivery_delay,2,Payment Issues,83.81,Bronze,0.28,1,delivery_delay,0.45,Delivery Delay,0.35,0.0310833333333333,0.28,0.0,0.3215127375316343,25.6,Medium,delivery_delay
FB-0004459,CUST-005619,PROD-0071,survey,2024-02-02,"The price feels way too high for what you get On top of that, refund process took the standard amount of time.",pricing|refund_problems,pricing:negative|refund_problems:neutral,negative,negative,0.984,Pricing:Negative|Refunds:Neutral,2,pricing,0,Packaging,1181.74,Gold,0.1,1,pricing,0.35,Pricing,0.984,0.8381125,0.15,0.0,0.3215127375316343,49.6,High,pricing|refund_problems
FB-0004402,CUST-005331,PROD-0109,chat,2024-02-02,Materials feel low grade for the price.,product_quality,product_quality:negative,negative,negative,1.0,Product Quality:Negative,1,product_quality,9,Product Quality,383.78,Silver,0.18,0,product_quality,0.65,Product Quality,1.0,0.553175,0.27,0.0,0.0,50.3,High,product_quality
FB-0004485,CUST-006477,PROD-0062,survey,2024-02-02,Delivery took way longer than promised.,delivery_delay,delivery_delay:negative,negative,negative,1.0,Delivery:Negative,1,delivery_delay,2,Payment Issues,582.41,Silver,0.18,1,delivery_delay,0.45,Delivery Delay,1.0,0.6843083333333333,0.27,0.0,0.3215127375316343,51.5,High,delivery_delay
FB-0004480,CUST-000668,PROD-0054,review,2024-02-02,Delivery was faster than expected.,delivery_delay,delivery_delay:positive,positive,positive,1.0,Delivery:Positive,1,delivery_delay,3,Product Quality,302.09,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.0,0.4871708333333333,0.18,0.0,0.0,19.0,Low,delivery_delay
FB-0004443,CUST-007109,PROD-0105,survey,2024-02-02,"Payment processing took a bit longer than usual In addition, it broke after just a few uses.",payment_issue_general|product_quality,payment_issue_general:neutral|product_quality:negative,negative,negative,0.989,Product Quality:Negative|Payment:Neutral,2,payment_issue_general,2,Payment Issues,356.87,Silver,0.18,0,product_quality,0.65,Product Quality,0.989,0.5308666666666667,0.27,0.0,0.0,49.7,High,product_quality|payment_issue_general
FB-0004488,CUST-001666,PROD-0076,survey,2024-02-02,Really appreciated how patient the support team was.,customer_support,customer_support:positive,positive,positive,0.997,Customer Support:Positive,1,customer_support,6,Customer Service,118.15,Bronze,0.28,0,customer_support,0.55,Customer Service,0.0,0.1266666666666666,0.28,0.0,0.0,17.1,Low,customer_support
FB-0004453,CUST-000494,PROD-0085,support_ticket,2024-02-02,"Packaging was flimsy and the box was crushed Also, support answered but it took a while.",packaging|customer_support,packaging:negative|customer_support:neutral,negative,negative,0.991,Customer Support:Neutral|Packaging:Negative,2,packaging,6,Customer Service,121.38,Bronze,0.28,0,customer_support,0.55,Customer Service,0.991,0.1377125,0.42,0.0,0.0,44.1,Medium,customer_support|packaging
FB-0004409,CUST-000207,PROD-0061,review,2024-02-02,Payment processing took a bit longer than usual.,payment_issue_general,payment_issue_general:neutral,neutral,neutral,1.0,Payment:Neutral,1,payment_issue_general,2,Payment Issues,860.13,Gold,0.1,1,payment_issue_general,0.7,Payment Issues,0.35,0.7753916666666667,0.1,0.0,0.3215127375316343,39.1,Medium,payment_issue_general
FB-0004477,CUST-001194,PROD-0004,review,2024-02-02,"The product quality feels cheap and flimsy However, payment processing took a bit longer than usual.",product_quality|payment_issue_general,product_quality:negative|payment_issue_general:neutral,negative,negative,0.987,Product Quality:Negative|Payment:Neutral,2,product_quality,2,Payment Issues,575.66,Silver,0.18,1,product_quality,0.65,Product Quality,0.987,0.6798666666666666,0.27,0.0,0.3215127375316343,55.1,High,product_quality|payment_issue_general
FB-0004469,CUST-000535,PROD-0050,review,2024-02-02,"The support agent resolved my issue in minutes Also, payment processing took a bit longer than usual.",customer_support|payment_issue_general,customer_support:positive|payment_issue_general:neutral,neutral,neutral,0.985,Customer Support:Positive|Payment:Neutral,2,customer_support,2,Payment Issues,167.22,Bronze,0.28,0,customer_support,0.55,Customer Service,0.34475,0.2769791666666666,0.28,0.0,0.0,28.0,Medium,customer_support|payment_issue_general
FB-0004421,CUST-000094,PROD-0046,support_ticket,2024-02-02,The item wasn't protected well and got scratched in transit.,packaging,packaging:negative,negative,negative,1.0,Packaging:Negative,1,packaging,5,Delivery Delay,716.57,Silver,0.18,0,packaging,0.3,Packaging,1.0,0.7349666666666667,0.27,0.0,0.0,46.1,High,packaging
FB-0004495,CUST-006813,PROD-0078,survey,2024-02-02,Loved how fast and intuitive the website was.,app_performance,app_performance:positive,positive,positive,0.998,App/Website:Positive,1,app_performance,6,Customer Service,87.59,Bronze,0.28,0,app_performance,0.5,App Performance,0.0,0.0387208333333333,0.28,0.0,0.0,14.8,Low,app_performance
FB-0004507,CUST-005623,PROD-0076,review,2024-02-02,The app is smooth and easy to use.,app_performance,app_performance:positive,positive,positive,0.997,App/Website:Positive,1,app_performance,7,App Performance,255.07,Bronze,0.28,0,app_performance,0.5,App Performance,0.0,0.4372166666666666,0.28,0.0,0.0,20.8,Low,app_performance
FB-0004419,CUST-000579,PROD-0068,support_ticket,2024-02-02,"Pricing is fair, about what i'd expect On top of that, payment processing took a bit longer than usual.",pricing|payment_issue_general,pricing:neutral|payment_issue_general:neutral,neutral,neutral,1.0,Pricing:Neutral|Payment:Neutral,2,pricing,2,Payment Issues,110.43,Bronze,0.28,0,pricing,0.35,Pricing,0.35,0.1034208333333333,0.28,0.0,0.0,21.5,Low,pricing|payment_issue_general
FB-0004442,CUST-004607,PROD-0128,support_ticket,2024-02-02,"The app is smooth and easy to use On top of that, delivery estimate was completely wrong.",app_performance|delivery_delay,app_performance:positive|delivery_delay:negative,negative,negative,0.981,Delivery:Negative|App/Website:Positive,2,app_performance,7,App Performance,97.86,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.981,0.0632666666666666,0.42,0.0,0.0,40.8,Medium,delivery_delay|app_performance
FB-0004489,CUST-005095,PROD-0103,review,2024-02-02,A saved-payment-method feature would really help.,feature_request,feature_request:neutral,neutral,neutral,0.999,Feature Requests:Neutral,1,feature_request,2,Payment Issues,245.69,Bronze,0.28,0,feature_request,0.1,Feature Requests,0.3496499999999999,0.4271458333333333,0.28,0.0,0.0,21.3,Low,feature_request
FB-0004399,CUST-000744,PROD-0063,chat,2024-02-02,A saved-payment-method feature would really help.,feature_request,feature_request:neutral,neutral,neutral,0.999,Feature Requests:Neutral,1,feature_request,2,Payment Issues,191.97,Bronze,0.28,0,feature_request,0.1,Feature Requests,0.3496499999999999,0.333475,0.28,0.0,0.0,19.9,Low,feature_request
FB-0004456,CUST-000519,PROD-0120,support_ticket,2024-02-02,Shipping was delayed with no updates.,delivery_delay,delivery_delay:negative,negative,negative,1.0,Delivery:Negative,1,delivery_delay,0,Packaging,4146.92,Platinum,0.05,0,delivery_delay,0.45,Delivery Delay,1.0,0.9751541666666668,0.075,0.0,0.0,49.8,High,delivery_delay
FB-0004466,CUST-002511,PROD-0103,review,2024-02-02,"Excellent discount made this a great deal On top of that, support kept transferring me without solving anything Also, the app is smooth and easy to use.",pricing|customer_support|app_performance,pricing:positive|customer_support:negative|app_performance:positive,positive,positive,0.962,Customer Support:Negative|Pricing:Positive|App/Website:Positive,3,pricing,7,App Performance,299.42,Bronze,0.28,0,customer_support,0.55,Customer Service,0.0,0.4845416666666666,0.28,0.0,0.0,22.5,Low,customer_support|pricing|app_performance
FB-0004448,CUST-000128,PROD-0065,support_ticket,2024-02-02,"Customer service was okay, nothing memorable On top of that, really impressed with how well it's made.",customer_support|product_quality,customer_support:neutral|product_quality:positive,neutral,neutral,0.972,Product Quality:Positive|Customer Support:Neutral,2,customer_support,6,Customer Service,178.82,Bronze,0.28,0,product_quality,0.65,Product Quality,0.3401999999999999,0.3058875,0.28,0.0,0.0,30.3,Medium,product_quality|customer_support
FB-0004423,CUST-007374,PROD-0058,support_ticket,2024-02-02,"Overall a really great experience, will definitely order again.",general_satisfaction,general_satisfaction:positive,positive,positive,0.991,None Detected,0,general_satisfaction,1,General Satisfaction,68.37,Bronze,0.28,0,general_satisfaction,0.05,General Satisfaction,0.0,0.0114,0.28,0.0,0.0,5.4,Low,general_satisfaction
FB-0004451,CUST-005671,PROD-0011,survey,2024-02-02,Shipping took the usual amount of time.,delivery_delay,delivery_delay:neutral,neutral,neutral,1.0,Delivery:Neutral,1,delivery_delay,2,Payment Issues,142.91,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.35,0.2070416666666666,0.28,0.0,0.0,25.1,Medium,delivery_delay
FB-0004434,CUST-007310,PROD-0063,review,2024-02-02,Loved how fast and intuitive the website was.,app_performance,app_performance:positive,positive,positive,0.998,App/Website:Positive,1,app_performance,6,Customer Service,1111.11,Gold,0.1,0,app_performance,0.5,App Performance,0.0,0.8271916666666667,0.1,0.0,0.0,23.9,Low,app_performance
FB-0004458,CUST-007309,PROD-0146,survey,2024-02-02,Build quality feels premium and durable.,product_quality,product_quality:positive,positive,positive,0.999,Product Quality:Positive,1,product_quality,9,Product Quality,356.57,Silver,0.18,0,product_quality,0.65,Product Quality,0.0,0.5303375,0.18,0.0,0.0,23.7,Low,product_quality
FB-0004396,CUST-000138,PROD-0050,chat,2024-02-02,"An okay experience overall, nothing stood out.",general_satisfaction,general_satisfaction:neutral,neutral,neutral,1.0,None Detected,0,general_satisfaction,1,General Satisfaction,230.11,Silver,0.18,0,general_satisfaction,0.05,General Satisfaction,0.35,0.4043583333333333,0.18,0.0,0.0,18.5,Low,general_satisfaction
FB-0004494,CUST-006022,PROD-0129,chat,2024-02-02,"Pricing is fair, about what i'd expect.",pricing,pricing:neutral,neutral,neutral,1.0,Pricing:Neutral,1,pricing,8,Pricing,120.23,Bronze,0.28,0,pricing,0.35,Pricing,0.35,0.1336416666666666,0.28,0.0,0.0,22.0,Low,pricing
FB-0004407,CUST-002317,PROD-0121,review,2024-02-02,Refund process took the standard amount of time.,refund_problems,refund_problems:neutral,neutral,neutral,1.0,Refunds:Neutral,1,refund_problems,0,Packaging,354.73,Silver,0.18,0,refund_problems,0.75,Refund Problems,0.35,0.5287333333333334,0.18,0.0,0.0,34.4,Medium,refund_problems
FB-0004446,CUST-003416,PROD-0143,support_ticket,2024-02-02,Everything about this order exceeded my expectations.,general_satisfaction,general_satisfaction:positive,positive,positive,0.995,None Detected,0,general_satisfaction,7,App Performance,409.02,Silver,0.18,0,general_satisfaction,0.05,General Satisfaction,0.0,0.5733958333333333,0.18,0.0,0.0,12.3,Low,general_satisfaction
FB-0004403,CUST-000814,PROD-0143,review,2024-02-02,Delivery arrived close to the estimated date.,delivery_delay,delivery_delay:neutral,neutral,neutral,1.0,Delivery:Neutral,1,delivery_delay,5,Delivery Delay,230.38,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.35,0.4050083333333333,0.28,0.0,0.0,28.0,Medium,delivery_delay
